-122.5,True,55,a7e2b6e7f4f867ff1f85f9b5ff87fb66491e7d9fad67eb3f5727768fadadb2e05ca3e6e35f9b23366c14ef9dc66b6bb9a57c0c29
-84.5,True,63,d88c7b79a29d6ff4f37beecfef2f36e1eedbadf7dfffedffdf3f9fb537bff5fbf977def7332b6329ffada7f1f6b8fbfed7f805
-107.5,True,44,69d225a3dc6ef6d35dfed37fff1f6345e3b70ee1efff6fdb79cfd4a3eef0262de5a0b20193c4951fa3615e04dffc71ffdd7ddd76
